"Add each <b>item</b> to the list.","各<b>項目</b>をリストに追加しなさい。"
"Store fragile <b>items</b> carefully.","壊れやすい<b>品目</b>は丁寧に保管しなさい。"
"We bought ten <b>items</b> today.","今日は同種の<b>～個</b>を10買った。"
"Read the short news <b>item</b>.","短い<b>記事</b>を読みなさい。"

"His <b>income</b> increased this year.","今年彼の<b>収入</b>が増えた。"
"Report your <b>income</b> honestly.","<b>所得</b>は正直に申告しなさい。"
"Average household <b>income</b> is rising.","平均世帯<b>収入</b>が上昇している。"
"The job offers steady <b>income</b>.","その仕事は安定した<b>収入</b>を提供する。"

"Her <b>attitude</b> is positive.","彼女の<b>態度</b>は前向きだ。"
"We studied public <b>attitudes</b>.","私たちは一般の<b>考え方</b>を調べた。"
"Change your <b>attitude</b> toward mistakes.","失敗への<b>心構え</b>を変えなさい。"
"A humble <b>attitude</b> helps you learn.","謙虚な<b>態度</b>は学びを助ける。"

"This <b>site</b> is hard to access.","この<b>用地</b>はアクセスが難しい。"
"We visited the historic <b>site</b>.","歴史的な<b>跡地</b>を訪れた。"
"I redesigned the web <b>site</b>.","ウェブ<b>サイト</b>を再設計した。"
"Choose a safe camping <b>site</b>.","安全な<b>場所</b>でキャンプしなさい。"

"Consider every <b>aspect</b> of the problem.","問題のあらゆる<b>側面</b>を考えなさい。"
"Her <b>aspect</b> changed in the new light.","新しい光で彼女の<b>様相</b>が変わった。"
"We studied the north-facing <b>aspect</b>.","北向きの<b>向き</b>を調べた。"
"This <b>aspect</b> of the plan is risky.","計画のこの<b>観点</b>は危険だ。"

"The bridge’s <b>structure</b> is strong.","その橋の<b>構造</b>は強固だ。"
"We learned the social <b>structure</b>.","社会の<b>体系</b>を学んだ。"
"The city built a new <b>structure</b> downtown.","市は中心部に新しい<b>構造物</b>を建てた。"
"Improve the data <b>structure</b>.","データ<b>構造</b>を改善しなさい。"

"A healthy <b>habit</b> is daily walking.","健康的な<b>習慣</b>は毎日の散歩だ。"
"He has the <b>habit</b> of biting nails.","彼には爪を噛む<b>癖</b>がある。"
"Break a bad <b>habit</b> slowly.","悪い<b>習慣</b>は徐々にやめなさい。"
"Family <b>habits</b> are hard to change.","家庭の<b>習慣</b>は変えにくい。"

"Find a <b>link</b> between the facts.","その事実の<b>関連</b>を見つけなさい。"
"A new <b>link</b> connects the towns.","新しい<b>交通手段</b>が町を結ぶ。"
"Please send the web <b>link</b>.","ウェブ<b>リンク</b>を送ってください。"
"There’s a strong <b>link</b> to health.","健康への強い<b>つながり</b>がある。"

"Give an <b>instance</b> of the rule.","その規則の<b>例</b>を挙げなさい。"
"In this <b>instance</b>, we wait.","この<b>場合</b>は待つ。"
"We saw many <b>instances</b> of success.","多くの<b>実例</b>の成功を見た。"
"For <b>instance</b>, try a smaller sample.","<b>例えば</b>、より小さなサンプルを試しなさい。"

"Keep a <b>positive</b> mindset.","<b>肯定的</b>な心構えを保ちなさい。"
"He gave a <b>positive</b> answer.","彼は<b>積極的</b>な回答をした。"
"She is <b>positive</b> about success.","彼女は成功に<b>確信</b>がある。"
"The test was <b>positive</b>.","検査結果は<b>陽性</b>だった。"

"Avoid a <b>negative</b> attitude.","<b>否定的</b>な態度は避けなさい。"
"He is <b>negative</b> about the plan.","彼はその計画に<b>消極的</b>だ。"
"Her comments had a <b>negative</b> effect.","彼女のコメントは<b>悪影響</b>を与えた。"
"The test was <b>negative</b>.","検査結果は<b>陰性</b>だった。"

"This is a <b>complex</b> issue.","これは<b>複雑</b>な問題だ。"
"They live in a housing <b>complex</b>.","彼らは住宅<b>複合</b>施設に住んでいる。"
"He has a superiority <b>complex</b>.","彼は優越感という<b>コンプレックス</b>がある。"
"The molecule is a <b>complex</b> of proteins.","その分子はタンパク質の<b>複合体</b>だ。"

"The <b>current</b> plan is working.","<b>現在</b>の計画はうまくいっている。"
"This style is <b>current</b> now.","このスタイルは今<b>通用</b>している。"
"Measure the electric <b>current</b>.","電気<b>電流</b>を測りなさい。"
"Read the <b>current</b> issue of the journal.","雑誌の<b>最新</b>号を読みなさい。"
"<b>Mental</b> health matters to everyone.","<b>精神</b>の健康は誰にとっても重要だ。"
"She has strong <b>mental</b> focus.","彼女は<b>知能</b>面の集中力が高い。"
"Solve it with <b>mental</b> math.","<b>頭の中で行う</b>計算で解きなさい。"
"The stress caused <b>mental</b> fatigue.","ストレスが<b>精神</b>的疲労を引き起こした。"

"Give <b>specific</b> instructions.","<b>特定</b>の指示を与えなさい。"
"We need a <b>specific</b> plan.","<b>明確な</b>計画が必要だ。"
"This symptom is <b>specific</b> to children.","この症状は子どもに<b>特有</b>だ。"
"Be <b>specific</b> about the steps.","手順を<b>具体的</b>に述べなさい。"

"This is a <b>significant</b> improvement.","これは<b>重要</b>な改善だ。"
"The results are <b>significant</b> statistically.","その結果は統計的に<b>意義深い</b>。"
"She made a <b>significant</b> impact.","彼女は<b>重大</b>な影響を与えた。"
"A <b>significant</b> number attended.","<b>かなりの</b>人数が参加した。"

"Water is <b>essential</b> for life.","水は生命に<b>必要不可欠</b>だ。"
"Learn the <b>essential</b> points.","<b>本質的</b>な要点を学びなさい。"
"This skill is <b>essential</b> to the job.","この技能は仕事に<b>不可欠</b>だ。"
"We packed only <b>essential</b> items.","<b>必需</b>品だけを詰めた。"

"Follow the <b>official</b> guidelines.","<b>公式</b>ガイドラインに従いなさい。"
"She wrote an <b>official</b> letter.","彼女は<b>公用</b>の手紙を書いた。"
"Visit the <b>official</b> website.","<b>公式</b>サイトを訪れなさい。"
"He works in an <b>official</b> capacity.","彼は<b>役所</b>の立場で働く。"

"Get <b>financial</b> support.","<b>財政</b>支援を受けなさい。"
"The <b>financial</b> report is ready.","<b>財界</b>向けの報告ができた。"
"Improve your <b>financial</b> literacy.","<b>財政</b>リテラシーを高めなさい。"
"She manages <b>financial</b> risk.","彼女は<b>財政</b>リスクを管理する。"

"He published in an <b>academic</b> journal.","彼は<b>学問</bの雑誌に掲載した。"
"She works in an <b>academic</b> setting.","彼女は<b>大学</bの環境で働く。"
"Avoid non-<b>academic</b> sources.","<b>学問</b>的でない情報源は避けなさい。"
"Maintain <b>academic</b> standards.","<b>学問</b>の基準を保ちなさい。"

"Be <b>aware</b> of the rules.","規則に<b>気づい</b>ていなさい。"
"She is <b>aware</b> of the risks.","彼女はリスクを<b>知って</b>いる。"
"I was not <b>aware</b> of that.","私はそれに<b>気づい</b>ていなかった。"
"Stay <b>aware</b> during driving.","運転中は<b>気づい</b>ていなさい。"

"This book is <b>worth</b> reading.","この本は読む<b>価値がある</b>。"
"It’s not <b>worth</b> the effort.","その努力に<b>値し</b>ない。"
"The painting is <b>worth</b> $1,000.","その絵は1000ドルの<b>価値</b>がある。"
"Is it <b>worth</b> doing?","それは<b>...するに値する</b>？"

"She has great <b>potential</b>.","彼女には大きな<b>潜在的</b>可能性がある。"
"This market has <b>potential</b>.","この市場には<b>可能性</b>がある。"
"Unlock your <b>potential</b>.","自分の<b>可能性</b>を引き出しなさい。"
"We hired <b>potential</b> leaders.","<b>可能性を秘めた</b>リーダーを採用した。"

"Stay <b>active</b> every day.","毎日<b>活動的</b>に過ごしなさい。"
"He took an <b>active</b> role.","彼は<b>積極的</b>な役割を担った。"
"The drug is <b>active</b> in water.","その薬は水で<b>効力</b>がある。"
"Keep your mind <b>active</b>.","心を<b>活動的</b>に保ちなさい。"

"Buy a <b>digital</b> camera.","<b>デジタル</b>カメラを買いなさい。"
"Use <b>digital</b> tools.","<b>デジタル方式</b>のツールを使いなさい。"
"Check the <b>digital</b> display.","<b>数字</b>表示を確認しなさい。"
"We prefer <b>digital</b> records.","<b>デジタル</b>記録を好む。"

"Buy a <b>mobile</b> workstation.","<b>可動</b>式ワークステーションを買いなさい。"
"She works in a highly <b>mobile</b> team.","彼女は<b>流動性</b>の高いチームで働く。"
"Use your <b>mobile</b> phone.","<b>モバイル</b>電話を使いなさい。"
"The exhibit is <b>mobile</b>.","その展示は<b>移動</b>式だ。"

"Try a <b>novel</b> approach.","<b>斬新な</b>やり方を試しなさい。"
"He writes a <b>novel</b>.","彼は<b>小説</b>を書く。"
"The design feels <b>novel</b>.","そのデザインは<b>目新しい</b>感じだ。"
"A <b>novel</b> solution emerged.","<b>新しい</b>解決策が現れた。"

"Use a <b>plastic</b> container.","<b>プラスチック</b>容器を使いなさい。"
"The material is highly <b>plastic</b>.","その素材は非常に<b>柔軟</b>だ。"
"Avoid <b>plastic</b> waste.","<b>プラスチック</b>ごみを避けなさい。"
"Wear <b>plastic</b> rain gear.","<b>ビニール</b>の雨具を着なさい。"

"Test the <b>chemical</b> reaction.","<b>化学</b>反応を試験しなさい。"
"Study <b>chemical</b> properties.","<b>化学的</b>性質を学びなさい。"
"Use <b>chemical</b> cleaners carefully.","<b>化学</b>洗剤は慎重に使いなさい。"
"Avoid unsafe <b>chemical</b> exposure.","安全でない<b>化学</b>曝露を避けなさい。"

"Water is <b>necessary</b> for plants.","植物には水が<b>必要</b>だ。"
"Buy only the <b>necessary</b> items.","<b>必要</b>な物だけ買いなさい。"
"Food is <b>necessary</b> for survival.","生存には食料が<b>不可欠</b>だ。"
"An ID is <b>necessary</b> to enter.","入場にはIDが<b>必要</b>だ。"

"He’ll finish <b>eventually</b>.","彼は<b>結局</b>終えるだろう。"
"It <b>eventually</b> became clear.","それは<b>結局</b>明らかになった。"
"We’ll meet <b>eventually</b>.","私たちは<b>やがて</b>会うだろう。"
"She <b>eventually</b> agreed.","彼女は<b>結局</b>同意した。"

"Please <b>identify</b> the species.","その種を<b>特定</b>しなさい。"
"We <b>identified</b> key risks.","主要なリスクを<b>特定</b>した。"
"She <b>identified</b> with the character.","彼女はその人物に<b>同一視</b>した。"
"Can you <b>identify</b> this part?","この部品を<b>識別</b>できますか。"

"The logo <b>represents</b> our brand.","そのロゴは私たちのブランドを<b>表す</b>。"
"He <b>represents</b> the team.","彼はチームを<b>代表</b>する。"
"This number <b>represents</b> cost.","この数値は費用に<b>相当</b>する。"
"The graph <b>represented</b> growth.","そのグラフは成長を<b>示し</b>た。"

"The data <b>indicates</b> a trend.","そのデータは傾向を<b>示す</b>。"
"Please <b>indicate</b> your choice.","選択を<b>述べ</b>なさい。"
"Arrows <b>indicate</b> direction.","矢印は方向を<b>指し示す</b>。"
"Her face <b>indicated</b> surprise.","彼女の顔は驚きを<b>示し</b>た。"

"She <b>manages</b> a small team.","彼女は小さなチームを<b>管理</b>する。"
"We <b>managed</b> to finish on time.","私たちは何とか<b>成し遂げ</b>時間通りに終えた。"
"Can you <b>manage</b> this task?","この仕事を<b>なんとか成し遂げ</b>られますか。"
"He <b>manages</b> resources well.","彼は資源をうまく<b>管理</b>する。"

"Please <b>attend</b> the meeting.","会議に<b>出席</b>してください。"
"Nurses <b>attend</b> patients kindly.","看護師は患者を<b>世話</b>する。"
"We must <b>attend</b> to the issue.","この問題に<b>対処</b>しなければならない。"
"He <b>attended</b> a workshop.","彼はワークショップに<b>出席</b>した。"

"We <b>maintain</b> the system regularly.","定期的にシステムを<b>維持</b>する。"
"She <b>maintained</b> that it was true.","彼女はそれが本当だと<b>主張</b>した。"
"They <b>maintain</b> three children.","彼らは3人の子を<b>養っ</b>ている。"
"Please <b>maintain</b> order.","秩序を<b>維持</b>しなさい。"

"We <b>surveyed</b> 500 users.","500人のユーザーを<b>調査</b>した。"
"He <b>surveyed</b> the room.","彼は部屋を<b>じろじろ見</b>た。"
"The book <b>surveys</b> the field.","その本は分野を<b>概観</b>する。"
"We ran a market <b>survey</b>.","市場<b>調査</b>を実施した。"

"We <b>replaced</b> the battery.","バッテリーを<b>取り替え</b>た。"
"Smartphones have <b>replaced</b> cameras.","スマホがカメラに<b>取って代わっ</b>た。"
"Please <b>replace</b> old files.","古いファイルを<b>取り替え</b>なさい。"
"He <b>replaced</b> sugar with honey.","彼は砂糖を蜂蜜に<b>置き換え</b>た。"

"<b>Sort</b> these items into bins.","これらの品を箱に<b>分類</b>しなさい。"
"We <b>sorted</b> emails into folders.","メールをフォルダに<b>分類</b>した。"
"Please <b>sort</b> out the problems.","問題を<b>えり分け</b>てください。"
"We <b>sort</b> by size.","サイズで<b>分類</b>する。"

"We <b>conduct</b> experiments weekly.","毎週実験を<b>実施</b>する。"
"The guide <b>conducted</b> us to the exit.","ガイドは私たちを出口へ<b>導い</b>た。"
"Copper <b>conducts</b> electricity.","銅は電気を<b>伝導</b>する。"
"He was praised for good <b>conduct</b>.","彼は良い<b>行い</b>で称賛された。"

"We <b>associate</b> smell with memory.","匂いを記憶と<b>結び付け</b>て考える。"
"She <b>associates</b> with artists.","彼女は芸術家と<b>交際</b>する。"
"This color is <b>associated</b> with calm.","この色は落ち着きと<b>結び付け</b>られる。"
"People often <b>associate</b> cats with luck.","人は猫を幸運と<b>結び付け</b>ることが多い。"

"We <b>attempted</b> a new method.","新しい方法を<b>試み</b>た。"
"He <b>attempted</b> to climb the peak.","彼はその頂上に<b>挑戦</b>した。"
"An <b>attempt</b> was made to fix it.","修理の<b>試み</b>がなされた。"
"She <b>attempts</b> the puzzle daily.","彼女は毎日そのパズルに<b>挑む</b>。"

"We aim to <b>promote</b> recycling.","リサイクルを<b>促進</b>することを目指す。"
"He was <b>promoted</b> last year.","彼は昨年<b>昇進</b>した。"
"The ad <b>promotes</b> the new product.","その広告は新製品を<b>宣伝</b>する。"
"They <b>promoted</b> her to manager.","彼らは彼女をマネージャーに<b>昇進</b>させた。"

"She <b>earns</b> trust easily.","彼女は信頼を<b>得</b>やすい。"
"He <b>earns</b> $3,000 a month.","彼は月<b>稼ぐ</b>3000ドルだ。"
"The policy <b>earns</b> support.","その方針は支持を<b>もたら</b>す。"
"She <b>earned</b> a prize.","彼女は賞を<b>得</b>た。"

"We will <b>unite</b> the teams.","チームを<b>団結</b>させる。"
"Two firms <b>united</b> last month.","2社が先月<b>結合</b>した。"
"Let’s <b>unite</b> for peace.","平和のために<b>団結</b>しよう。"
"The parts <b>unite</b> to form a whole.","部品が<b>結合</b>して全体になる。"

"We <b>feed</b> the baby at noon.","正午に赤ちゃんに<b>食べ物を与え</b>る。"
"The system <b>feeds</b> data with sensors.","そのシステムはセンサーでデータを<b>供給</b>する。"
"Birds <b>feed</b> on seeds.","鳥は種を<b>餌として食べ</b>る。"
"We <b>fed</b> the machine with power.","機械に電力を<b>補給</b>した。"

"We <b>seek</b> answers.","答えを<b>追い求め</b>る。"
"They <b>sought</b> help.","彼らは助けを<b>要請</b>した。"
"She <b>seeks</b> a new job.","彼女は新しい仕事を<b>追い求め</b>る。"
"We <b>seek</b> advice from experts.","専門家に助言を<b>要請</b>する。"

"We <b>observed</b> birds closely.","鳥を注意深く<b>観察</b>した。"
"He <b>observed</b> the rules.","彼は規則を<b>遵守</b>した。"
"I <b>observed</b> a mistake.","私は誤りに<b>気づい</b>た。"
"Mirrors <b>observe</b> light?","鏡は光を<b>観察</b>する？"

"We <b>revealed</b> the truth.","真実を<b>明らかに</b>した。"
"She <b>revealed</b> the design.","彼女は設計を<b>見せ</b>た。"
"The test <b>revealed</b> a problem.","テストは問題を<b>明らかに</b>した。"
"He <b>revealed</b> the painting.","彼はその絵を<b>見せ</b>た。"

"We <b>estimated</b> the cost.","費用を<b>見積もっ</b>た。"
"She <b>estimated</b> 20% growth.","彼女は20％の成長と<b>推定</b>した。"
"Please <b>estimate</b> the time.","時間を<b>見積もっ</b>てください。"
"He <b>estimated</b> the size.","彼は大きさを<b>評価</b>した。"

"Clouds <b>reflect</b> light.","雲は光を<b>反射</b>する。"
"The score <b>reflects</b> effort.","そのスコアは努力を<b>反映</b>する。"
"She <b>reflected</b> on the past.","彼女は過去を<b>熟考</b>した。"
"Mirrors <b>reflect</b> images.","鏡は像を<b>反射</b>する。"

"Bright colors <b>attract</b> customers.","鮮やかな色は顧客を<b>引きつけ</b>る。"
"The magnet <b>attracted</b> the pin.","磁石がピンを<b>引き寄せ</b>た。"
"This offer will <b>attract</b> talent.","このオファーは人材を<b>引きつけ</b>る。"
"The show <b>attracted</b> attention.","そのショーは注目を<b>集め</b>た。"

"Prices <b>decreased</b> slightly.","価格がわずかに<b>減少</b>した。"
"We <b>decreased</b> waste.","廃棄物を<b>減ら</b>した。"
"The population is <b>decreasing</b>.","人口が<b>減少</b>している。"
"Cut sugar to <b>decrease</b> risk.","砂糖を減らしてリスクを<b>減少</b>させなさい。"

"Don’t <b>ignore</b> safety rules.","安全規則を<b>無視</b>しないで。"
"She <b>ignored</b> the warning.","彼女は警告を<b>無視</b>した。"
"We <b>ignore</b> minor errors.","小さな誤りは<b>無視</b>する。"
"He <b>ignored</b> feedback.","彼はフィードバックを<b>無視</b>した。"

"These shoes <b>match</b> the suit.","この靴はスーツと<b>合う</b>。"
"No one <b>matches</b> her skill.","彼女の技能に<b>匹敵</b>する人はいない。"
"The records <b>match</b> perfectly.","記録は完全に<b>一致</b>する。"
"We <b>matched</b> colors carefully.","色を慎重に<b>合わせ</b>た。"

"Please <b>define</b> the term.","用語を<b>定義</b>しなさい。"
"We <b>defined</b> roles clearly.","役割を明確に<b>した</b>。"
"The border is <b>defined</b> by the river.","国境は川で<b>明確にされ</b>ている。"
"Let’s <b>define</b> success.","成功を<b>明確に</b>しよう。"

"<b>Adapt</b> to the new system.","新しいシステムに<b>適応</b>しなさい。"
"We <b>adapted</b> the plan.","計画を<b>適合</b>させた。"
"He <b>adapted</b> the book for film.","彼はその本を映画に<b>翻案</b>した。"
"Plants <b>adapt</b> to cold.","植物は寒さに<b>適応</b>する。"

"We <b>contribute</b> to the project.","そのプロジェクトに<b>貢献</b>する。"
"She <b>contributed</b> funds.","彼女は資金を<b>寄付</b>した。"
"He <b>contributes</b> articles.","彼は記事を<b>寄稿</b>する。"
"Many factors <b>contribute</b> to success.","多くの要因が成功の<b>一因となる</b>。"

"We will <b>exchange</b> gifts.","贈り物を<b>交換</b>する。"
"Please <b>exchange</b> dollars for yen.","ドルを円に<b>両替</b>しなさい。"
"They <b>exchanged</b> views.","彼らは意見を<b>交換</b>した。"
"We <b>exchange</b> data daily.","毎日データを<b>交換</b>する。"

"The museum will <b>display</b> the painting.","美術館はその絵を<b>展示</b>する。"
"She <b>displayed</b> great courage.","彼女は大きな勇気を<b>発揮</b>した。"
"The sign <b>displays</b> warnings.","その表示は警告を<b>示す</b>。"
"Please <b>display</b> your badge.","バッジを<b>示し</b>てください。"

"He <b>responded</b> quickly.","彼は素早く<b>反応</b>した。"
"Please <b>respond</b> to the email.","メールに<b>返信</b>してください。"
"The body <b>responds</b> to heat.","体は熱に<b>反応</b>する。"
"She <b>responded</b> with a smile.","彼女は笑顔で<b>応じ</b>た。"

"<b>Hide</b> the key under the mat.","鍵をマットの下に<b>隠し</b>なさい。"
"He <b>hid</b> behind the door.","彼はドアの裏に<b>隠れ</b>た。"
"The clouds <b>hide</b> the sun.","雲が太陽を<b>隠す</b>。"
"She <b>hid</b> her feelings.","彼女は気持ちを<b>隠し</b>た。"

"I <b>doubt</b> the claim.","その主張を<b>疑う</b>。"
"She <b>doubted</b> his story.","彼女は彼の話を<b>疑っ</b>た。"
"Don’t <b>doubt</b> yourself.","自分を<b>疑わ</b>ないで。"
"We have no <b>doubt</b> about the facts.","事実に<b>疑い</b>はない。"

"Please <b>remove</b> the cover.","カバーを<b>取り除</b>きなさい。"
"They <b>removed</b> old files.","古いファイルを<b>削除</b>した。"
"He was <b>removed</b> from the post.","彼はその職を<b>解雇</b>された。"
"We <b>removed</b> stains.","汚れを<b>取り除</b>いた。"

"<b>Wind</b> the clock daily.","時計を毎日<b>巻い</b>てください。"
"The road <b>winds</b> through hills.","その道は丘を<b>曲がりくねっ</b>て進む。"
"Vines <b>wind</b> around the pole.","つるが柱に<b>巻きつ</b>く。"
"Please <b>wind</b> the thread.","糸を<b>巻い</b>てください。"

"We <b>assume</b> it is true.","それが本当だと<b>当然のことと思</b>う。"
"He <b>assumed</b> power.","彼は権力を<b>手に入れ</b>た。"
"She <b>assumed</b> responsibility.","彼女は責任を<b>引き受け</b>た。"
"Don’t <b>assume</b> without evidence.","証拠なしに<b>仮定</b>しないで。"

"Take time to <b>relax</b>.","時間をとって<b>くつろい</b>で。"
"Muscles <b>relax</b> after warmth.","筋肉は温かさで<b>緩む</b>。"
"We <b>relaxed</b> at home.","家で<b>くつろい</b>だ。"
"Please <b>relax</b> the rules.","規則を<b>緩め</b>てください。"

"We <b>satisfy</b> the requirements.","要件を<b>満た</b>す。"
"She was <b>satisfied</b> with the result.","彼女は結果に<b>満足</b>した。"
"Can this <b>satisfy</b> the condition?","これで条件を<b>満た</b>せますか。"
"They <b>satisfied</b> the need.","彼らは必要を<b>満た</b>した。"

"We <b>desire</b> peace.","私たちは平和を<b>強く望</b>む。"
"She <b>desired</b> recognition.","彼女は評価を<b>望</b>んだ。"
"He has a <b>desire</b> to learn.","彼には学ぶ<b>願望</b>がある。"
"They <b>desire</b> change.","彼らは変化を<b>強く望</b>む。"

"We <b>succeeded</b> in the project.","そのプロジェクトに<b>成功</b>した。"
"He <b>succeeded</b> to the title.","彼はその称号を<b>継承</b>した。"
"She <b>succeeds</b> in tough tasks.","彼女は難しい仕事に<b>成功</b>する。"
"He <b>succeeded</b> his father.","彼は父を<b>継承</b>した。"

"The <b>concept</b> is easy to explain.","その<b>概念</b>は説明しやすい。"
"Her <b>concept</b> for the product is bold.","彼女の製品の<b>考え</b>は大胆だ。"
"We refined the marketing <b>concept</b>.","マーケティングの<b>コンセプト</b>を洗練した。"
"The <b>concept</b> of time varies by culture.","時間の<b>考え</b>は文化によって異なる。"

"Streetwear is today’s <b>fashion</b>.","ストリートウェアは今日の<b>流行</b>だ。"
"We studied the <b>fashion</b> of speech.","話し方という<b>流儀</b>を研究した。"
"That brand leads <b>fashion</b>.","そのブランドは<b>ファッション</b>を牽引する。"
"He dislikes formal <b>fashion</b>.","彼は形式的な<b>方法</b>が嫌いだ。"

"This <b>device</b> measures temperature.","この<b>装置</b>は温度を測る。"
"We installed a new network <b>device</b>.","新しいネットワーク<b>機器</b>を設置した。"
"Try different teaching <b>devices</b>.","様々な教授<b>方策</b>を試しなさい。"
"Mobile <b>devices</b> are everywhere.","モバイル<b>デバイス</b>はどこにでもある。"

"The hotel <b>charges</b> a fee.","そのホテルは<b>料金</b>を請求する。"
"Parents take <b>charge</b> of the event.","保護者がイベントの<b>世話</b>をする。"
"He is in <b>charge</b> of the budget.","彼は予算の<b>管理</b>を担当している。"
"They filed a <b>charge</b> in court.","彼らは<b>告発</b>を裁判所に提出した。"

"Note the sharp <b>contrast</b> in styles.","スタイルの鋭い<b>対照</b>に注目しなさい。"
"The colors are in strong <b>contrast</b>.","色は強く<b>対照</b>をなしている。"
"Her opinion is in <b>contrast</b> to mine.","彼女の意見は私の意見と<b>反対</b>だ。"
"We <b>contrast</b> A with B.","AをBと<b>対照</b>する。"

"A friendly <b>colleague</b> helped me.","親切な<b>同僚</b>が助けてくれた。"
"He chatted with a <b>colleague</b> at lunch.","彼は昼食で<b>同僚</b>と話した。"
"My <b>colleagues</b> support the plan.","<b>同僚</b>たちはその計画を支持する。"
"Ask a <b>colleague</b> for feedback.","<b>同僚</b>にフィードバックを求めなさい。"

"She felt sharp <b>pain</b> in her arm.","彼女は腕に鋭い<b>痛み</b>を感じた。"
"The news caused deep <b>pain</b>.","そのニュースは深い<b>苦悩</b>をもたらした。"
"He went through <b>pain</b> to finish.","彼は終えるため<b>骨折り</b>をした。"
"The treatment reduced the <b>pain</b>.","治療で<b>痛み</b>が軽減された。"

"Pay the phone <b>bill</b> today.","今日電話<b>請求書</b>を支払いなさい。"
"The restaurant brought the <b>bill</b>.","そのレストランは<b>勘定書</b>を持ってきた。"
"Parliament debates a new <b>bill</b>.","議会は新しい<b>法案</b>を審議する。"
"The <b>bill</b> passed unanimously.","その<b>法案</b>は全会一致で可決された。"

"Check the page <b>content</b>.","ページの<b>内容</b>を確認しなさい。"
"We need quality <b>content</b>.","質の高い<b>コンテンツ</b>が必要だ。"
"The box lost its <b>content</b>.","箱は<b>中身</b>を失った。"
"I feel <b>content</b> with the result.","結果に<b>満足</b>している。"

"Complete this <b>section</b> of the form.","フォームのこの<b>部門</b>を記入しなさい。"
"We cut a large <b>section</b> of the text.","本文の大きな<b>部分</b>を削った。"
"This <b>section</b> of town is busy.","町のこの<b>地区</b>は賑やかだ。"
"Fill in the comments <b>section</b>.","コメント<b>欄</b>を記入しなさい。"

"The <b>audience</b> applauded loudly.","<b>聴衆</b>は大きく拍手した。"
"The program reached a wide <b>audience</b>.","その番組は幅広い<b>視聴者</b>に届いた。"
"The <b>audience</b> loved the show.","<b>観客</b>はそのショーを気に入った。"
"She spoke to the <b>audience</b> calmly.","彼女は<b>聴衆</b>に落ち着いて話した。"

"Keep the <b>surface</b> clean.","<b>表面</b>を清潔に保ちなさい。"
"The <b>surface</b> looks smooth.","<b>表面</b>は滑らかに見える。"
"He judged by the <b>surface</b>.","彼は<b>外見</b>で判断した。"
"Water reached the <b>surface</b>.","水が<b>表面</b>に達した。"

"The <b>crop</b> was poor this year.","今年の<b>作物</b>は不作だった。"
"Wheat <b>crop</b> yields fell.","小麦の<b>収穫高</b>が下がった。"
"We protect the <b>crops</b> from pests.","<b>作物</b>を害虫から守る。"
"It’s tomato <b>crop</b> season.","トマトの<b>収穫期</b>だ。"

"Choose a clear <b>topic</b>.","明確な<b>話題</b>を選びなさい。"
"Stick to the <b>topic</b>.","<b>トピック</b>に集中しなさい。"
"The <b>topic</b> today is safety.","今日の<b>主題</b>は安全だ。"
"We changed the <b>topic</b> quickly.","私たちは<b>話題</b>をすぐ変えた。"

"Improve your writing <b>technique</b>.","文章の<b>技術</b>を向上させなさい。"
"She showed musical <b>technique</b>.","彼女は音楽の<b>技巧</b>を示した。"
"The lab developed a new <b>technique</b>.","研究室は新しい<b>手法</b>を開発した。"
"Practice presentation <b>techniques</b>.","プレゼンの<b>技術</b>を練習しなさい。"

"Her social <b>status</b> changed.","彼女の社会的<b>地位</b>が変わった。"
"What is the shipment <b>status</b>?","発送<b>状態</b>はどうですか。"
"He enjoys high <b>status</b>.","彼は高い<b>地位</b>を楽しんでいる。"
"Check the system <b>status</b>.","システムの<b>状態</b>を確認しなさい。"

"We have several <b>options</b>.","いくつかの<b>選択肢</b>がある。"
"Exercise gives you the <b>option</b> of health.","運動は健康という<b>選択</b>を与える。"
"Choose the best <b>option</b>.","最善の<b>選択肢</b>を選びなさい。"
"The app offers more <b>options</b>.","そのアプリはより多くの<b>選択肢</b>を提供する。"

"They offered a <b>reward</b> for information.","情報提供に<b>報酬</b>を申し出た。"
"He received a <b>reward</b> for his work.","彼は仕事の<b>報い</b>を受けた。"
"The bonus is a <b>reward</b>.","そのボーナスは<b>報酬</b>だ。"
"We will <b>reward</b> good behavior.","良い行動に<b>報いる</b>。"

"They study human <b>races</b>.","彼らは人<b>人種</b>を研究する。"
"The <b>race</b> lasted two hours.","その<b>競争</b>は2時間続いた。"
"We reject <b>race</b> bias.","<b>民族</b>の偏見を拒否する。"
"The team won the <b>race</b>.","そのチームは<b>競争</b>に勝った。"

"The <b>crime</b> shocked the town.","その<b>犯罪</b>は町に衝撃を与えた。"
"He was charged with a <b>crime</b>.","彼は<b>罪</b>に問われた。"
"Online <b>crime</b> is rising.","ネット上の<b>違法行為</b>が増加している。"
"Prevent <b>crime</b> through education.","教育で<b>犯罪</b>を防ぎなさい。"

"There is a <b>conflict</b> of interest.","利益の<b>争い</b>がある。"
"They resolved the <b>conflict</b>.","彼らは<b>論争</b>を解決した。"
"Data shows a <b>conflict</b> in results.","データは<b>不一致</b>を示す。"
